"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Simpelveld";965;"Simpelveld";10555;"24-06-2020";"07-07-2020";1;9,5;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"24-06-2020";"07-07-2020";3;25,7;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"24-06-2020";"07-07-2020";1;3,4;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"24-06-2020";"07-07-2020";3;3,2;0;0;0;0
"Sliedrecht";610;"Sliedrecht";25220;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Sluis";1714;"Sluis";23210;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"24-06-2020";"07-07-2020";2;3,6;0;0;0;0
"Soest";342;"Soest";46606;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Someren";847;"Someren";19368;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Staphorst";180;"Staphorst";17145;"24-06-2020";"07-07-2020";1;5,8;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"24-06-2020";"07-07-2020";1;4,6;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Stein";971;"Stein";25007;"24-06-2020";"07-07-2020";2;8;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"24-06-2020";"07-07-2020";6;9,2;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Terneuzen";715;"Terneuzen";54426;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Terschelling";93;"Terschelling";4888;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Texel";448;"Texel";13575;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"24-06-2020";"07-07-2020";1;2,7;0;0;0;0
"Tholen";716;"Tholen";25757;"24-06-2020";"07-07-2020";1;3,9;0;0;0;0
"Tiel";281;"Tiel";42159;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Tilburg";855;"Tilburg";219789;"24-06-2020";"07-07-2020";9;4,1;0;0;0;0
"Tubbergen";183;"Tubbergen";21275;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Uden";856;"Uden";42119;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"24-06-2020";"07-07-2020";2;14,6;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Urk";184;"Urk";21031;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Utrecht";344;"Utrecht";357597;"24-06-2020";"07-07-2020";61;17,1;2;0,6;0;0
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"24-06-2020";"07-07-2020";4;8,1;0;0;0;0
"Vaals";981;"Vaals";10105;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Veendam";47;"Veendam";27384;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"24-06-2020";"07-07-2020";0;0;0;0;1;1,5
"Veere";717;"Veere";21880;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"24-06-2020";"07-07-2020";1;2,2;0;0;0;0
"Velsen";453;"Velsen";68648;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Venlo";983;"Venlo";101802;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Venray";984;"Venray";43614;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"24-06-2020";"07-07-2020";11;15;0;0;1;1,4
"Vlieland";96;"Vlieland";1155;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"24-06-2020";"07-07-2020";1;3,9;0;0;0;0
"Voorst";285;"Voorst";24552;"24-06-2020";"07-07-2020";13;52,9;0;0;0;0
"Vught";865;"Vught";26558;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Waalre";866;"Waalre";17456;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"24-06-2020";"07-07-2020";1;2,1;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"24-06-2020";"07-07-2020";1;3,4;0;0;0;0
"Wageningen";289;"Wageningen";39664;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"24-06-2020";"07-07-2020";2;7,6;0;0;0;0
"Waterland";852;"Waterland";17424;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Weert";988;"Weert";50105;"24-06-2020";"07-07-2020";2;4;0;0;0;0
"Weesp";457;"Weesp";19738;"24-06-2020";"07-07-2020";0;0;0;0;1;5,1
"West Betuwe";1960;"West Betuwe";51128;"24-06-2020";"07-07-2020";1;2;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"24-06-2020";"07-07-2020";1;5,2;1;5,2;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Westervoort";293;"Westervoort";14971;"24-06-2020";"07-07-2020";4;26,7;0;0;1;6,7
"Westerwolde";1950;"Westerwolde";25733;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Westland";1783;"Westland";110375;"24-06-2020";"07-07-2020";9;8,2;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Wierden";189;"Wierden";24446;"24-06-2020";"07-07-2020";1;4,1;0;0;0;0
"Wijchen";296;"Wijchen";41110;"24-06-2020";"07-07-2020";3;7,3;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"24-06-2020";"07-07-2020";1;4,1;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"24-06-2020";"07-07-2020";3;13,7;0;0;0;0
"Woerden";632;"Woerden";52299;"24-06-2020";"07-07-2020";3;5,7;0;0;0;0
"Wormerland";880;"Wormerland";16270;"24-06-2020";"07-07-2020";1;6,1;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"24-06-2020";"07-07-2020";4;2,6;0;0;0;0
"Zaltbommel";297;"Zaltbommel";28881;"24-06-2020";"07-07-2020";2;6,9;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"24-06-2020";"07-07-2020";3;17,5;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"24-06-2020";"07-07-2020";1;4,4;0;0;1;4,4
"Zeist";355;"Zeist";64905;"24-06-2020";"07-07-2020";3;4,6;0;0;1;1,5
"Zevenaar";299;"Zevenaar";43750;"24-06-2020";"07-07-2020";1;2,3;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"24-06-2020";"07-07-2020";15;12;1;0,8;1;0,8
"Zoeterwoude";638;"Zoeterwoude";8605;"24-06-2020";"07-07-2020";1;11,6;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"24-06-2020";"07-07-2020";1;2,3;0;0;0;0
"Zundert";879;"Zundert";21829;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Zutphen";301;"Zutphen";47934;"24-06-2020";"07-07-2020";2;4,2;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"24-06-2020";"07-07-2020";3;6,7;0;0;0;0
"Zwolle";193;"Zwolle";128840;"24-06-2020";"07-07-2020";2;1,6;0;0;0;0
